SalesOrderID,OrderDate,DueDate,ShipDate,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,SubTotal,Freight,TotalDue
44491,05-11-2017,10-11-2017,08-11-2017,SO44491,PO19256179500,10-4020-000162,162,275,3427.42,102.82,3530.24
44492,06-11-2017,13-11-2017,09-11-2017,SO44492,PO18676158978,10-4020-000697,697,276,67458.84,2026.89,69485.73
44493,06-11-2017,13-11-2017,08-11-2017,SO44493,PO18560118950,10-4020-000531,531,279,6476.11,193.95,6670.06
44494,06-11-2017,13-11-2017,13-11-2017,SO44494,PO18386158045,10-4020-000558,558,275,28557.88,856.09,29413.97
44495,07-11-2017,14-11-2017,14-11-2017,SO44495,PO18270111190,10-4020-000011,11,282,4076.38,122.26,4198.64
44496,07-11-2017,14-11-2017,09-11-2017,SO44496,PO18415194469,10-4020-000191,191,282,29797.13,894.07,30691.2
44497,07-11-2017,14-11-2017,15-11-2017,SO44497,PO17777180922,10-4020-000208,208,282,1195.82,36.17,1231.99
44498,07-11-2017,14-11-2017,14-11-2017,SO44498,PO17748167942,10-4020-000102,102,278,15432.47,463.83,15896.3
44499,07-11-2017,14-11-2017,13-11-2017,SO44499,PO17313144828,10-4020-000389,389,282,12170.64,365.1,12535.74
44500,08-11-2017,15-11-2017,17-11-2017,SO44500,PO16762152605,10-4020-000259,259,276,4710.96,141.05,4852.01
44501,08-11-2017,15-11-2017,17-11-2017,SO44501,PO16646128920,10-4020-000001,1,280,19669.41,591.15,20260.56
44502,08-11-2017,15-11-2017,16-11-2017,SO44502,PO16791147707,10-4020-000036,36,275,17871.44,537.49,18408.93
44503,09-11-2017,16-11-2017,17-11-2017,SO44503,PO16849193815,10-4020-000198,198,275,3028.72,90.8,3119.52
44504,09-11-2017,16-11-2017,20-11-2017,SO44504,PO16733198490,10-4020-000533,533,282,19985.82,599.5,20585.32
44505,10-11-2017,17-11-2017,14-11-2017,SO44505,PO16037162003,10-4020-000384,384,276,34977.99,1051.25,36029.24
44506,10-11-2017,17-11-2017,21-11-2017,SO44506,PO16327113845,10-4020-000584,584,279,35651.1,1070.14,36721.24
44507,10-11-2017,17-11-2017,14-11-2017,SO44507,PO16211193285,10-4020-000099,99,279,39244.22,1182.93,40427.15
44508,11-11-2017,17-11-2017,20-11-2017,SO44508,PO15747148710,10-4020-000471,471,268,4194.6,125.84,4320.44
44509,11-11-2017,17-11-2017,16-11-2017,SO44509,PO15689158248,10-4020-000328,328,277,43615.49,1309.71,44925.2
44510,11-11-2017,17-11-2017,17-11-2017,SO44510,PO14993138865,10-4020-000696,696,281,1749.58,52.49,1802.07
44511,12-11-2017,17-11-2017,16-11-2017,SO44511,PO14529113218,10-4020-000289,289,280,10160.14,304.79,10464.93
44512,12-11-2017,17-11-2017,16-11-2017,SO44512,PO14848164153,10-4020-000478,478,282,1677.84,50.34,1728.18
44513,12-11-2017,17-11-2017,20-11-2017,SO44513,PO14471116260,10-4020-000145,145,280,43520.08,1307.72,44827.8
44514,13-11-2017,20-11-2017,20-11-2017,SO44514,PO14500153038,10-4020-000650,650,276,42563.59,1279.94,43843.53
44515,13-11-2017,20-11-2017,22-11-2017,SO44515,PO14326161093,10-4020-000107,107,275,5492.2,164.65,5656.85
44516,13-11-2017,20-11-2017,17-11-2017,SO44516,PO14036117297,10-4020-000074,74,283,419.46,12.58,432.04
44517,13-11-2017,20-11-2017,22-11-2017,SO44517,PO13572181174,10-4020-000527,527,281,24901.86,747.71,25649.57
44518,14-11-2017,21-11-2017,17-11-2017,SO44518,PO12586169040,10-4020-000278,278,279,126198.1324,3836.64,130034.7724
44519,14-11-2017,21-11-2017,16-11-2017,SO44519,PO12122152587,10-4020-000022,22,277,2146.96,64.41,2211.37
44520,15-11-2017,22-11-2017,23-11-2017,SO44520,PO12499152870,10-4020-000078,78,276,57700.29,1733.69,59433.98
44521,15-11-2017,22-11-2017,20-11-2017,SO44521,PO12557171689,10-4020-000240,240,276,26112.23,784.37,26896.6
44522,15-11-2017,22-11-2017,20-11-2017,SO44522,PO12006113976,10-4020-000270,270,275,26149.23,785.54,26934.77
44523,16-11-2017,23-11-2017,22-11-2017,SO44523,PO11919191573,10-4020-000073,73,280,74394.2876,2232.94,76627.2276
44524,17-11-2017,24-11-2017,27-11-2017,SO44524,PO11716142477,10-4020-000144,144,275,4082.08,122.41,4204.49
44525,17-11-2017,24-11-2017,22-11-2017,SO44525,PO11600189203,10-4020-000569,569,282,41452.778,1241.4,42694.178
44526,17-11-2017,24-11-2017,27-11-2017,SO44526,PO11020190357,10-4020-000336,336,278,16506.1,495.94,17002.04
44527,18-11-2017,24-11-2017,24-11-2017,SO44527,PO10469169045,10-4020-000335,335,282,6127.77,183.77,6311.54
44528,18-11-2017,24-11-2017,23-11-2017,SO44528,PO10759143910,10-4020-000346,346,277,108783.37,3265.97,112049.34
44529,19-11-2017,24-11-2017,23-11-2017,SO44529,PO10556131826,10-4020-000534,534,278,419.46,12.58,432.04
44530,19-11-2017,24-11-2017,21-11-2017,SO44530,PO10440138648,10-4020-000623,623,277,104958.5876,3154.17,108112.7576
44531,19-11-2017,24-11-2017,21-11-2017,SO44531,PO10121174343,10-4020-000684,684,275,22817.59,686.7,23504.29
44532,19-11-2017,24-11-2017,21-11-2017,SO44532,PO1276112318,10-4020-000548,548,268,2146.96,64.41,2211.37
44533,20-11-2017,27-11-2017,28-11-2017,SO44533,PO1827111566,10-4020-000317,317,282,19499.82,584.38,20084.2
44534,20-11-2017,27-11-2017,22-11-2017,SO44534,PO2146113582,10-4020-000354,354,278,85982.2924,2608.27,88590.5624
44535,21-11-2017,28-11-2017,23-11-2017,SO44535,PO2088169831,10-4020-000136,136,282,23590.84,708.79,24299.63
44536,21-11-2017,28-11-2017,30-11-2017,SO44536,PO2465119866,10-4020-000148,148,277,722.59,22.28,744.87
44537,21-11-2017,28-11-2017,29-11-2017,SO44537,PO2175178820,10-4020-000137,137,282,57.68,1.56,59.24
44538,21-11-2017,28-11-2017,30-11-2017,SO44538,PO2523126243,10-4020-000167,167,281,57804.97,1738.27,59543.24
44539,22-11-2017,29-11-2017,27-11-2017,SO44539,PO2030127941,10-4020-000661,661,278,1450.88,44.71,1495.59
44540,22-11-2017,29-11-2017,28-11-2017,SO44540,PO2900111031,10-4020-000469,469,280,38638.7,1160.98,39799.68
44541,22-11-2017,29-11-2017,24-11-2017,SO44541,PO2958192556,10-4020-000559,559,280,50827.04,1524.75,52351.79
44542,22-11-2017,29-11-2017,27-11-2017,SO44542,PO2726160803,10-4020-000029,29,282,16259.84,487.67,16747.51
44543,23-11-2017,30-11-2017,04-12-2017,SO44543,PO3045169352,10-4020-000058,58,277,367.88,11.34,379.22
44544,23-11-2017,30-11-2017,30-11-2017,SO44544,PO3799116414,10-4020-000312,312,276,20980.14,630.02,21610.16
44545,23-11-2017,30-11-2017,30-11-2017,SO44545,PO3857159800,10-4020-000256,256,277,9855.77,295.59,10151.36
44546,23-11-2017,30-11-2017,29-11-2017,SO44546,PO4553186712,10-4020-000313,313,276,1749.58,52.49,1802.07
44547,24-11-2017,01-12-2017,29-11-2017,SO44547,PO4901179982,10-4020-000084,84,278,68958.1962,2079.66,71037.8562
44548,25-11-2017,01-12-2017,04-12-2017,SO44548,PO4698173942,10-4020-000528,528,276,419.46,12.58,432.04
44549,25-11-2017,01-12-2017,30-11-2017,SO44549,PO5568135148,10-4020-000422,422,279,49036.4276,1470.45,50506.8776
44550,25-11-2017,01-12-2017,05-12-2017,SO44550,PO5191121845,10-4020-000364,364,277,28672.97,862.3,29535.27
44551,25-11-2017,01-12-2017,29-11-2017,SO44551,PO5684111258,10-4020-000385,385,276,41097.57,1230.98,42328.55
44552,26-11-2017,01-12-2017,01-12-2017,SO44552,PO5858149301,10-4020-000566,566,279,97915.2,2943.13,100858.33
44553,26-11-2017,01-12-2017,04-12-2017,SO44553,PO5800114599,10-4020-000063,63,279,6074.97,182.25,6257.22
44554,26-11-2017,01-12-2017,29-11-2017,SO44554,PO5742184541,10-4020-000541,541,280,722.59,22.28,744.87
44555,27-11-2017,04-12-2017,05-12-2017,SO44555,PO6293176988,10-4020-000612,612,279,30095.15,904.36,30999.51
44556,27-11-2017,04-12-2017,30-11-2017,SO44556,PO6438122669,10-4020-000309,309,277,30593.86,917,31510.86
44557,28-11-2017,05-12-2017,05-12-2017,SO44557,PO6351122593,10-4020-000255,255,277,28122.97,844.6,28967.57
44558,28-11-2017,05-12-2017,01-12-2017,SO44558,PO6670113276,10-4020-000432,432,275,838.92,25.17,864.09
44559,28-11-2017,05-12-2017,07-12-2017,SO44559,PO6641148111,10-4020-000342,342,275,17451.43,523.69,17975.12
44560,28-11-2017,05-12-2017,06-12-2017,SO44560,PO6960179699,10-4020-000532,532,282,936.66,28.88,965.54
44561,28-11-2017,05-12-2017,07-12-2017,SO44561,PO7221158411,10-4020-000326,326,283,42033.72,1265.48,43299.2
44562,29-11-2017,06-12-2017,07-12-2017,SO44562,PO7598190472,10-4020-000045,45,279,19237.29,578.94,19816.23
44563,29-11-2017,06-12-2017,08-12-2017,SO44563,PO7627161014,10-4020-000433,433,280,47716.9,1432.58,49149.48
44564,29-11-2017,06-12-2017,07-12-2017,SO44564,PO7656157194,10-4020-000403,403,276,34537.23,1038.52,35575.75
44565,29-11-2017,06-12-2017,01-12-2017,SO44565,PO7714127691,10-4020-000495,495,279,2162.01,64.78,2226.79
44566,30-11-2017,07-12-2017,08-12-2017,SO44566,PO7830134580,10-4020-000040,40,277,38308.8,1149.51,39458.31
44567,30-11-2017,07-12-2017,11-12-2017,SO44567,PO7917171062,10-4020-000401,401,281,46957.76,1408.14,48365.9
44568,30-11-2017,07-12-2017,08-12-2017,SO44568,PO8932184745,10-4020-000287,287,275,2254.94,69.53,2324.47
44569,30-11-2017,07-12-2017,06-12-2017,SO44569,PO8874191145,10-4020-000348,348,276,30635.47,922.39,31557.86
44570,30-11-2017,07-12-2017,08-12-2017,SO44570,PO8816195785,10-4020-000218,218,283,58494.8,1756.57,60251.37
44740,01-12-2017,08-12-2017,12-12-2017,SO44740,PO20213118880,10-4020-000216,216,275,6641.13,199.22,6840.35
44741,01-12-2017,08-12-2017,12-12-2017,SO44741,PO20155135930,10-4020-000092,92,283,4079.98,122.4,4202.38
44742,03-12-2017,08-12-2017,06-12-2017,SO44742,PO19488180017,10-4020-000057,57,277,40149.6676,1203.27,41352.9376
44743,03-12-2017,08-12-2017,11-12-2017,SO44743,PO19169113389,10-4020-000272,272,283,42254.49,1270.68,43525.17
44744,04-12-2017,11-12-2017,06-12-2017,SO44744,PO19401124443,10-4020-000173,173,282,29751.28,891.25,30642.53
44745,05-12-2017,12-12-2017,07-12-2017,SO44745,PO18299187625,10-4020-000118,118,282,26171.91,787.94,26959.85
44746,06-12-2017,13-12-2017,14-12-2017,SO44746,PO17690131763,10-4020-000047,47,282,14290.17,428.59,14718.76
44747,08-12-2017,15-12-2017,18-12-2017,SO44747,PO17719150324,10-4020-000631,631,278,10393.22,311.68,10704.9
44748,08-12-2017,15-12-2017,14-12-2017,SO44748,PO17226134156,10-4020-000561,561,277,874.79,26.24,901.03
44749,09-12-2017,15-12-2017,14-12-2017,SO44749,PO17545111622,10-4020-000155,155,282,45851.79,1375.37,47227.16
44750,09-12-2017,15-12-2017,19-12-2017,SO44750,PO17574147002,10-4020-000678,678,282,88977.23,2680.96,91658.19
44751,09-12-2017,15-12-2017,13-12-2017,SO44751,PO15863190988,10-4020-000545,545,281,477.88,14.3,492.18
44752,10-12-2017,15-12-2017,14-12-2017,SO44752,PO15950187592,10-4020-000114,114,276,12962.47,388.61,13351.08
44753,10-12-2017,15-12-2017,13-12-2017,SO44753,PO16095186445,10-4020-000096,96,276,2292.52,70.34,2362.86
44754,11-12-2017,18-12-2017,13-12-2017,SO44754,PO15834116970,10-4020-000417,417,277,10830.17,325.54,11155.71
44755,12-12-2017,19-12-2017,21-12-2017,SO44755,PO15167120207,10-4020-000273,273,277,28416.42,853.52,29269.94
44756,12-12-2017,19-12-2017,19-12-2017,SO44756,PO15138192148,10-4020-000093,93,277,14008.64,421.83,14430.47
44757,12-12-2017,19-12-2017,20-12-2017,SO44757,PO14964184059,10-4020-000581,581,281,37591.57,1130.17,38721.74
44758,12-12-2017,19-12-2017,14-12-2017,SO44758,PO14268184289,10-4020-000418,418,277,25618.72,768.98,26387.7
44759,12-12-2017,19-12-2017,21-12-2017,SO44759,PO13920149157,10-4020-000180,180,275,6135.91,183.94,6319.85
44760,12-12-2017,19-12-2017,21-12-2017,SO44760,PO13717175675,10-4020-000473,473,281,5202.64,156.84,5359.48
44761,12-12-2017,19-12-2017,14-12-2017,SO44761,PO13746123317,10-4020-000567,567,279,82101.8,2468.6,84570.4
44762,14-12-2017,21-12-2017,21-12-2017,SO44762,PO13543176259,10-4020-000293,293,281,92832.1878,2788.8,95620.9878
44763,14-12-2017,21-12-2017,25-12-2017,SO44763,PO11977198048,10-4020-000675,675,279,3356.18,103.48,3459.66
44764,14-12-2017,21-12-2017,19-12-2017,SO44764,PO11426178608,10-4020-000386,386,279,2133.17,64,2197.17
44765,14-12-2017,21-12-2017,18-12-2017,SO44765,PO11107155025,10-4020-000156,156,278,5821.13,174.46,5995.59
44766,15-12-2017,22-12-2017,26-12-2017,SO44766,PO10585113288,10-4020-000498,498,278,4102.78,123.02,4225.8
44767,15-12-2017,22-12-2017,22-12-2017,SO44767,PO10382198343,10-4020-000453,453,277,30609.67,918.04,31527.71
44768,15-12-2017,22-12-2017,19-12-2017,SO44768,PO261164909,10-4020-000647,647,277,21596.3,648.58,22244.88
44769,17-12-2017,22-12-2017,19-12-2017,SO44769,PO319161050,10-4020-000116,116,279,183.94,5.67,189.61
44770,18-12-2017,25-12-2017,26-12-2017,SO44770,PO667193267,10-4020-000365,365,281,10382.84,311.4,10694.24
44771,18-12-2017,25-12-2017,20-12-2017,SO44771,PO783176074,10-4020-000091,91,280,69681.68,2090.32,71772
44772,18-12-2017,25-12-2017,27-12-2017,SO44772,PO1624122637,10-4020-000579,579,277,67369.2,2022.84,69392.04
44773,19-12-2017,26-12-2017,25-12-2017,SO44773,PO1740125070,10-4020-000460,460,282,20847.98,624.94,21472.92
44774,20-12-2017,27-12-2017,26-12-2017,SO44774,PO1885185716,10-4020-000588,588,278,12455.2876,372.71,12827.9976
44775,20-12-2017,27-12-2017,28-12-2017,SO44775,PO1943133380,10-4020-000525,525,279,2203.07,65.99,2269.06
44776,20-12-2017,27-12-2017,26-12-2017,SO44776,PO2697147596,10-4020-000187,187,276,47370.7,1421.79,48792.49
44777,21-12-2017,28-12-2017,27-12-2017,SO44777,PO3248124126,10-4020-000366,366,276,99501.86,2991.75,102493.61
44778,21-12-2017,28-12-2017,26-12-2017,SO44778,PO3190112662,10-4020-000575,575,275,42894.27,1288.79,44183.06
44779,22-12-2017,29-12-2017,26-12-2017,SO44779,PO4089186617,10-4020-000368,368,279,32572.64,977.11,33549.75
44780,22-12-2017,29-12-2017,01-01-2018,SO44780,PO4147150441,10-4020-000222,222,276,25632,770.23,26402.23
44781,22-12-2017,29-12-2017,29-12-2017,SO44781,PO4002147144,10-4020-000674,674,276,424.65,12.72,437.37
44782,23-12-2017,29-12-2017,26-12-2017,SO44782,PO4408110571,10-4020-000143,143,275,29226.24,878.3,30104.54
44783,24-12-2017,29-12-2017,27-12-2017,SO44783,PO4640171635,10-4020-000648,648,281,29614.19,887.29,30501.48
44784,24-12-2017,29-12-2017,28-12-2017,SO44784,PO4756114642,10-4020-000126,126,275,2604.07,78.08,2682.15
44785,24-12-2017,29-12-2017,02-01-2018,SO44785,PO4669162900,10-4020-000111,111,277,144.2,3.91,148.11
44786,25-12-2017,01-01-2018,02-01-2018,SO44786,PO5307147108,10-4020-000369,369,279,2342.11,72.22,2414.33
44787,25-12-2017,01-01-2018,27-12-2017,SO44787,PO5597180446,10-4020-000075,75,277,46173.64,1388.44,47562.08
44788,25-12-2017,01-01-2018,28-12-2017,SO44788,PO5220181334,10-4020-000169,169,276,86795.96,2611.81,89407.77
44789,25-12-2017,01-01-2018,02-01-2018,SO44789,PO6322139904,10-4020-000503,503,275,776.36,23.59,799.95
44790,25-12-2017,01-01-2018,27-12-2017,SO44790,PO5974142949,10-4020-000330,330,276,838.92,25.17,864.09
44791,26-12-2017,02-01-2018,03-01-2018,SO44791,PO6786162636,10-4020-000003,3,277,14494.42,435.49,14929.91
44792,26-12-2017,02-01-2018,03-01-2018,SO44792,PO7192141378,10-4020-000020,20,283,34753.4876,1042.06,35795.5476
44793,26-12-2017,02-01-2018,29-12-2017,SO44793,PO6873114466,10-4020-000238,238,277,2133.17,64,2197.17
44794,27-12-2017,03-01-2018,29-12-2017,SO44794,PO7395149652,10-4020-000542,542,283,4049.98,121.5,4171.48
44795,28-12-2017,04-01-2018,01-01-2018,SO44795,PO7569171528,10-4020-000608,608,281,104111.3699,3157.53,107268.8999
44796,29-12-2017,05-01-2018,05-01-2018,SO44796,PO7946119769,10-4020-000438,438,276,13673.81,410.21,14084.02
44797,29-12-2017,05-01-2018,03-01-2018,SO44797,PO9483142524,10-4020-000054,54,275,59944.6588,1803.4,61748.0588
44798,29-12-2017,05-01-2018,09-01-2018,SO44798,PO9541179114,10-4020-000279,279,279,33438.72,1002.82,34441.54
44799,30-12-2017,05-01-2018,09-01-2018,SO44799,PO9106161251,10-4020-000602,602,279,40706.65,1226.34,41932.99
44800,30-12-2017,05-01-2018,05-01-2018,SO44800,PO9019144492,10-4020-000576,576,275,17107.46,513.82,17621.28
44801,30-12-2017,05-01-2018,09-01-2018,SO44801,PO9599152040,10-4020-000170,170,279,48156.17,1447.25,49603.42
44802,30-12-2017,05-01-2018,05-01-2018,SO44802,PO9802159756,10-4020-000026,26,279,4811.54,143.98,4955.52
45038,01-01-2018,08-01-2018,04-01-2018,SO45038,PO18473129920,10-4020-000442,442,282,27123.61,816.67,27940.28
45039,02-01-2018,09-01-2018,04-01-2018,SO45039,PO18444197500,10-4020-000227,227,282,27722.11,833.18,28555.29
45040,02-01-2018,09-01-2018,09-01-2018,SO45040,PO18009115235,10-4020-000510,510,276,419.46,12.58,432.04
45041,02-01-2018,09-01-2018,08-01-2018,SO45041,PO17458147053,10-4020-000577,577,280,419.46,12.58,432.04
45042,02-01-2018,09-01-2018,08-01-2018,SO45042,PO16617111461,10-4020-000397,397,280,40648.3,1219.37,41867.67
45043,04-01-2018,11-01-2018,11-01-2018,SO45043,PO16588117521,10-4020-000146,146,283,32576.67,977.14,33553.81
45044,04-01-2018,11-01-2018,11-01-2018,SO45044,PO16008114038,10-4020-000511,511,276,5056.75,152,5208.75
45045,06-01-2018,12-01-2018,16-01-2018,SO45045,PO15428115744,10-4020-000646,646,277,14261.33,427.81,14689.14
45046,07-01-2018,12-01-2018,15-01-2018,SO45046,PO14413152179,10-4020-000383,383,281,838.92,25.17,864.09
45047,07-01-2018,12-01-2018,11-01-2018,SO45047,PO14732155479,10-4020-000514,514,282,39547.9056,1193.47,40741.3756
45048,09-01-2018,16-01-2018,16-01-2018,SO45048,PO14384114878,10-4020-000504,504,275,6127.77,183.77,6311.54
45049,09-01-2018,16-01-2018,16-01-2018,SO45049,PO13978117499,10-4020-000200,200,283,1379.54,41.95,1421.49
45050,09-01-2018,16-01-2018,12-01-2018,SO45050,PO14123112135,10-4020-000578,578,283,4294.93,130.73,4425.66
45051,09-01-2018,16-01-2018,12-01-2018,SO45051,PO13949171584,10-4020-000643,643,275,3007.96,90.24,3098.2
45052,11-01-2018,18-01-2018,18-01-2018,SO45052,PO13862115869,10-4020-000119,119,282,28409.86,852.3,29262.16
45053,12-01-2018,19-01-2018,18-01-2018,SO45053,PO13775163879,10-4020-000618,618,275,19314.99,579.34,19894.33
45054,12-01-2018,19-01-2018,22-01-2018,SO45054,PO12760127685,10-4020-000083,83,282,13254.35,397.63,13651.98
45055,13-01-2018,19-01-2018,17-01-2018,SO45055,PO12412126535,10-4020-000670,670,277,19742.78,592.02,20334.8
45056,13-01-2018,19-01-2018,17-01-2018,SO45056,PO11861118331,10-4020-000017,17,275,38655.41,1159.53,39814.94
45057,16-01-2018,23-01-2018,25-01-2018,SO45057,PO11049133413,10-4020-000679,679,278,22233.06,666.95,22900.01
45058,16-01-2018,23-01-2018,23-01-2018,SO45058,PO10527160614,10-4020-000480,480,278,5488.85,164.67,5653.52
45059,18-01-2018,25-01-2018,22-01-2018,SO45059,PO10730115502,10-4020-000491,491,281,31282.47,938.31,32220.78
45060,18-01-2018,25-01-2018,24-01-2018,SO45060,PO10817172372,10-4020-000203,203,281,23946.5,718.18,24664.68
45061,20-01-2018,26-01-2018,23-01-2018,SO45061,PO522121303,10-4020-000676,676,279,73261.01,2197.57,75458.58
45062,20-01-2018,26-01-2018,25-01-2018,SO45062,PO1189166374,10-4020-000423,423,279,15842.63,474.93,16317.56
45063,22-01-2018,29-01-2018,29-01-2018,SO45063,PO1566189373,10-4020-000486,486,275,11121.18,333.64,11454.82
45064,22-01-2018,29-01-2018,31-01-2018,SO45064,PO2552154948,10-4020-000506,506,283,53033.09,1590.58,54623.67
45065,23-01-2018,30-01-2018,26-01-2018,SO45065,PO3393154257,10-4020-000549,549,279,24025.02,720.75,24745.77
45066,23-01-2018,30-01-2018,25-01-2018,SO45066,PO4176112729,10-4020-000458,458,279,419.46,12.58,432.04
45067,24-01-2018,31-01-2018,30-01-2018,SO45067,PO4959186788,10-4020-000269,269,275,3091.87,93.39,3185.26
45068,24-01-2018,31-01-2018,02-02-2018,SO45068,PO5075140071,10-4020-000344,344,283,2133.17,64,2197.17
45069,26-01-2018,02-02-2018,02-02-2018,SO45069,PO5365112854,10-4020-000161,161,275,24552.09,736.56,25288.65
45070,26-01-2018,02-02-2018,01-02-2018,SO45070,PO5626126979,10-4020-000166,166,277,28091.4,844.39,28935.79
45071,28-01-2018,02-02-2018,31-01-2018,SO45071,PO6235158205,10-4020-000431,431,275,5980.05,179.4,6159.45
45072,28-01-2018,02-02-2018,30-01-2018,SO45072,PO6409119280,10-4020-000292,292,277,2097.3,62.92,2160.22
45073,28-01-2018,02-02-2018,01-02-2018,SO45073,PO6728123661,10-4020-000456,456,276,419.46,12.58,432.04
45074,28-01-2018,02-02-2018,30-01-2018,SO45074,PO7859191751,10-4020-000221,221,281,24030.64,720.91,24751.55
45075,29-01-2018,05-02-2018,31-01-2018,SO45075,PO8120124936,10-4020-000485,485,275,12231.24,366.79,12598.03
45076,29-01-2018,05-02-2018,05-02-2018,SO45076,PO9657156121,10-4020-000315,315,279,8163.99,244.82,8408.81
45077,30-01-2018,06-02-2018,07-02-2018,SO45077,PO10179199539,10-4020-000027,27,279,18869.42,569.89,19439.31
45266,01-02-2018,08-02-2018,06-02-2018,SO45266,PO19923129248,10-4020-000018,18,275,24509.77,737.09,25246.86
45267,02-02-2018,09-02-2018,12-02-2018,SO45267,PO19981117950,10-4020-000271,271,280,3463.29,103.9,3567.19
45268,02-02-2018,09-02-2018,09-02-2018,SO45268,PO19430121252,10-4020-000318,318,278,838.92,25.17,864.09
45269,02-02-2018,09-02-2018,06-02-2018,SO45269,PO19691172522,10-4020-000353,353,282,2024.99,60.75,2085.74
45270,02-02-2018,09-02-2018,13-02-2018,SO45270,PO19546173994,10-4020-000206,206,279,28770.59,862.92,29633.51
45271,02-02-2018,09-02-2018,09-02-2018,SO45271,PO19256135802,10-4020-000162,162,275,5980.05,179.4,6159.45
45272,03-02-2018,09-02-2018,09-02-2018,SO45272,PO19227144019,10-4020-000210,210,278,3775.14,113.25,3888.39
45273,04-02-2018,09-02-2018,13-02-2018,SO45273,PO18908136254,10-4020-000164,164,283,40634.8,1219.05,41853.85
45274,04-02-2018,09-02-2018,07-02-2018,SO45274,PO18676111897,10-4020-000697,697,276,66993.7,2009.63,69003.33
